   -0.43   -19.34     7.97   -18.65     1.63    -0.33     7.81    -1.51    -4.10    -2.73    -1.78     1.39     2.62
    7.42    -9.22     0.10    23.04     7.86    -1.24     4.47     1.12    -9.34    -5.31    -0.48    -6.40    -5.67
   30.16     7.52    -0.06    -0.41    -1.95    -9.74     9.15    -9.12    -4.91     2.65    -4.56     0.49     5.40
  -19.58    11.77    -3.48    -8.72     1.18    -1.95    -3.27    -6.43    10.83    -4.43    -0.79     0.38    -0.26
   15.55    13.45    16.48    -3.94     3.89     5.26    -8.99     7.76    -4.97     1.51    -2.30     4.66     0.93
  -24.87     6.94     1.69    -6.16     4.88     8.60    -4.84    -8.62    -1.79     5.22    -1.47    -4.05     1.13
   14.67    13.25     7.35     0.14     6.47    -3.37    -7.04    12.33    -9.52    -3.08    -3.54    -3.12     2.88
   -5.54    19.81    -3.56    12.54    -1.25    -2.18     7.42    -1.36    -9.62     8.21     3.52    -1.17     5.97
  -10.53    -7.83    23.00     4.11     0.58    -3.05    10.56    -0.91     5.79    -1.92    -0.87    -4.78     0.01
   28.65     8.65    -8.10    -3.45     3.76     1.16     5.85    -5.55    -8.79    -0.67    -4.25   -10.34    -1.88
  -19.42    12.85    -8.18    -1.20    -1.27    -8.07    -0.45    -1.10     4.68     4.15     4.14     5.66     2.75
  -23.33    -0.48    -4.57    -6.50     0.15     0.72     3.55   -13.17   -12.43    -5.36    -1.73    -3.38     3.85
   -3.51    20.96    -5.58    10.10   -10.11    -4.49     6.56    -5.47    -1.63     2.70     4.44    -1.38     2.36
    3.78    20.05     1.54     8.21   -11.23   -13.56     7.61    -6.71     5.69    -2.61    -1.31     1.67     1.25
   -3.42   -17.57    -1.99    11.94   -11.90    10.08    -6.58   -10.46     4.89    -5.16    -7.01    -5.57    -4.35
  -13.72    -4.68    19.47     4.61   -14.15     2.20    -2.60     6.36    -0.20     2.40     3.19    -7.26    -5.17
   -9.34    -8.41    20.43     1.51    -6.61     3.36    11.59     0.34     4.68     0.25    -0.19    -3.54     2.47
   -9.00   -13.85     2.95    15.86     1.55     1.92    -9.21    -2.10    17.15     6.69     6.69   -10.75    -1.38
   -1.49     9.44    -4.42     4.88    -0.54    10.98   -11.29     3.86    -0.88     3.91    10.64    -7.10    -0.51
    9.76   -10.64    -0.61     6.07    -5.90   -10.94    -8.68    13.56     1.51     5.03     3.14    -1.95     5.77
  -15.31     2.15    -1.31     3.32     6.89   -15.39     2.66    -1.20    -2.01    -1.17    -3.56     1.38     3.00
  -13.52    12.11    -3.87    -4.11    -3.17    -4.06    -4.93    -4.43    12.67     0.75     2.57     1.06     2.10
   -8.32     0.77   -19.93   -21.05     0.82    -2.69    12.42     9.61    -0.47    -4.17    -2.02    -7.27     0.63
   -1.17     6.32   -12.05    10.28     7.08    -6.01    -7.88    -8.54     0.33     1.29     3.07    -0.03     1.28
   -0.26   -10.39    -0.07    22.72    15.68    -5.37     0.76     3.50    -7.81     4.72     2.25    -0.22    -0.38
   16.91     7.12    18.83   -13.34     1.76     5.18    -7.73    -0.09     0.58    -3.65    -0.08     8.46    -1.61
   -0.99     8.20     1.78    -0.49    -4.87    13.94   -11.49    11.05    11.69    -6.29    -0.39    -3.95    -8.41
    3.62    -7.74    -3.89   -11.40    -9.35    -2.14    -3.91     7.85   -10.18    10.95     6.00    -4.29     8.41
    5.44   -26.20    -8.16   -13.04   -11.99    -2.99    -3.67     1.92     3.40     2.87     0.01     7.54    -0.46
   -3.82   -16.77     3.07    15.76    -5.79   -10.80   -11.57     5.98     1.64     2.19     4.79     0.67     1.43
    0.16   -13.92   -19.24     8.61    -1.78     8.23     5.89     6.07     3.25    -4.89    -7.30     7.43     1.63
   -2.98   -17.92   -14.26     5.07    -8.09    14.14    -1.93    -1.44    -3.02    -4.39    -4.31     6.40     1.52
   -3.10     3.24     2.58     3.29    -4.24     7.57    -7.82    12.00     2.40    -3.61    11.13    -4.86    -0.50
  -18.77     6.34   -12.73    -3.98     1.27    -9.52    -6.54    -0.28     4.31    -8.20    -0.52    -3.05    -3.10
  -20.03     8.30     6.61   -11.11     3.34    -2.87    -5.44   -16.74    -4.14    -4.35    -4.11     4.38    -2.83
   -8.45    16.44     6.53     1.28    13.86    14.16    -1.28    -7.69     3.01     4.09    -1.92    -6.39     0.01
   -2.37     4.75    -2.40     2.66    -1.77     3.81   -14.33    13.79     1.94    -8.04     1.04    -1.48    -6.07
  -12.04    -6.60    10.19    -8.83    -3.06    -0.53    23.42     0.18     3.82    -6.73     2.80     1.25    -0.78
   19.50     5.88    21.63    -5.50     4.14     6.89    -0.02     8.45    -3.96    -4.39     2.58     8.57    -3.85
  -12.74    -4.79     4.05    -3.16    -5.67    -1.68    -9.30    -4.22   -15.99    -9.92     4.24     0.26    -1.94
   -3.29   -16.36     0.60     5.99    -6.03     7.81    -9.68   -18.11     8.82     8.71    -4.56    -4.55    -6.83
  -13.56     9.26   -16.60     1.38     7.46     1.93    -4.72     0.15     2.22   -11.08     6.48     3.16    -4.59
    5.30    22.09    -5.21    12.75    -8.48    -7.61     3.24     4.66    -1.01     3.40     7.94     1.59     4.68
    4.68    -8.67   -11.95    11.55    10.39     6.27     5.20    -3.18    16.75    -7.94    11.83     1.36     0.08
   -8.24   -18.30     9.60     6.15    -7.57    -7.28    -9.89   -10.01     8.95    11.59     1.05    -2.82    -3.62
   12.97    19.73   -11.40     0.78    -6.18   -12.22     2.92     2.77     2.45    -2.32    -4.25     4.79    -1.97
    2.32    -4.55    22.37     0.34    17.19    -4.00    13.58     3.57     6.12     3.61    14.33     4.96    -5.36
  -19.13     9.90     1.20    -8.20    -3.29    -0.92    -3.17   -12.08   -11.45     4.61     1.23    -1.78     8.31
   -9.10    -4.55    13.25    -3.47     7.29     3.47    19.19     3.53     8.60     2.15    -0.91   -12.02     7.82
  -22.56    10.21    -4.72    -4.23    -2.38    -1.31    -6.57    -6.14     8.94     2.65    10.21     0.73     3.74
    5.47    -6.97   -22.89    11.16     9.32     3.59    13.32     3.34     1.32     9.35    -1.10    16.02     0.50
   21.23   -16.09    -2.35   -20.02     0.79    -2.20    -8.05    -6.94    -6.34     4.56    -5.53    -9.18     0.56
   13.39    14.16    15.41     7.38    -0.51    14.07     1.39     5.17    -5.41    -2.08     1.65    -5.26     3.32
  -15.21    -9.25    13.44     6.50   -13.18    -3.96     5.73    -2.87    -2.20    -5.04    -6.25    -2.88    -4.84
   14.44    14.92    15.44     6.00    -1.68    21.09    -3.10     1.80     2.54    -4.18    -0.51    -2.19    -0.09
  -10.95   -17.02     5.84     7.15     0.15    -8.41    -2.54    -6.03     1.77     2.83     8.23    -4.73     3.60
   17.60    11.91    19.46    -1.99     2.11    15.79    -5.61     3.56     1.34    -1.03    -1.26     3.70    -1.07
  -11.32     7.76    -2.94     1.80    -3.46     2.72    -7.27     2.84     6.32    -8.98    -3.12     0.48   -10.03
   -2.40   -12.96     1.52     9.51   -13.47     4.26   -14.44   -12.36    -1.63     3.31    -4.03   -10.13    -2.53
  -24.57    10.66    -4.36    -3.85    -4.09    10.08    -0.93     7.36     2.03    -1.83   -10.22     4.03     0.62
   21.05   -11.20     0.64   -10.57    12.00     0.73    -4.17   -11.55     2.78    -0.28    -6.66    -3.91     5.56
   29.32    -1.35    -9.52    -5.46     4.96     3.38     3.51   -10.73    -5.98     3.29     6.67    -1.58    -6.34
   13.74   -10.26     1.07     9.36    -0.74     5.21    -3.71   -11.86    14.93   -10.71    -1.80    -6.00     4.97
  -14.28    -4.34    15.89     5.57   -10.99     4.95     1.99     1.99    -0.54     9.27     2.96   -11.26     0.54
  -16.45   -14.93    -8.97    -5.48     3.02    -2.82    -4.23     4.89   -15.06    -2.19     0.83     4.95    -0.84
  -26.66     3.41     4.27    -8.54    -0.40    11.28    -6.61     2.45    -4.86    -3.37    -0.75    -4.16    -1.57
    5.83     0.52   -20.96   -13.75    11.83    -1.19    -4.66    -1.62     8.75    16.14     5.95     5.42    -3.35
    2.76    -5.00     5.07    34.12     4.48    -3.06    -0.68    -1.62    -4.47    12.50    -8.36    -3.46    -8.12
    2.23   -19.09   -20.89     4.32    -0.69    14.51    -0.40     1.70    -3.57     7.10     7.97    11.54    -1.60
  -20.01    -8.35    17.92     3.32    -6.70     2.53    11.07     6.98     0.53    -2.22    -4.69    -7.46    -5.86
    7.18   -22.80    10.99    -5.95     0.46    -9.58    -2.12     0.85    -0.49     1.75    -4.09     2.68     4.16
   27.89     2.03   -10.79   -11.20     0.71    -2.30     3.00   -10.19    -5.47    -0.90     6.18    -0.83    -7.98
   17.71     3.51    15.39   -15.11     1.81     7.99    -5.87     1.62    -7.13     5.20    -5.66     6.11    -2.75
    3.85   -20.80    -3.54    -1.24   -11.79     8.18     3.36   -10.34     1.29   -10.69    -6.73    -0.32     3.40
   14.50    17.63    15.30    -1.07     3.50    13.10    -7.73    -0.91     1.66    -0.04     4.78     4.01     6.69
  -17.63     9.75     4.48   -11.29    -1.74    -4.66    -3.45   -18.13    -7.27     3.56     1.65     1.52     5.83
   -3.94    -0.20     0.36     8.27    -3.38     1.69   -12.46    13.16    -1.44    -2.31     5.69   -10.23     0.17
    5.60    -6.35     1.19   -11.03    -1.93     1.05    -7.49    15.97    -7.06    13.03     9.26     2.35     1.32
   18.10    11.43    10.62    -6.04     1.92     4.73   -10.05     3.91     0.08    -3.50    -9.05     8.83    -5.62
   -8.91    15.21    -4.27    10.68     6.84    -2.00   -10.01    -5.89    -1.88     3.06     1.70    -1.13    -1.61
    4.69     5.46   -15.96   -11.03    13.22     5.60     4.25    11.08    -3.22     2.61     0.85    -1.98    -6.35
    2.40    23.72    -4.64     8.74    -9.85    -3.97     2.80    -0.93     3.16     0.91     3.24    -2.53     3.53
   -7.02    -1.42     1.36    -4.66    -2.00    -2.22    -9.99    10.45    -4.03    -6.38    -0.90    -0.02     5.09
    0.10    17.61    -2.75     9.43    -7.83    -3.12     6.11     9.09    -4.97    11.00    -5.48     0.64     6.95
   26.67    12.70   -10.00   -14.14    -3.97    -6.94     7.49    -3.84    -3.20     2.80    -2.59    -6.20    -8.08
   -5.78   -10.07    -6.54     8.01    24.10    -9.34     5.23    -4.98    -0.07    -0.41    -6.22    -2.06     5.10
  -12.41     8.81     2.46    -4.10     9.99     5.20    -4.27   -10.78     6.75     1.81     4.38    -1.02     0.88
    2.15    -6.04     1.72    17.30    -1.35   -10.63   -10.25     0.84     6.32    17.01   -11.26    -3.63     6.59
  -17.32    -4.55   -15.33    -3.11    -5.88    -1.93     8.30     5.34    -5.72    -3.23    -2.60    -0.16     8.02
   16.43     0.17    -9.76    12.65     3.71     9.56     8.79    -7.59     7.14   -12.84    -1.95    -3.24     1.58
    5.89    20.50   -14.21     7.32    -9.22    -3.53     2.99     4.69    -3.67     6.86     1.58     1.37     4.06
  -12.53    14.67   -14.87     1.69     2.11    -1.99    -5.28     8.07     2.53     9.32     0.44     2.08     3.22
  -11.70     1.44    -6.38    -7.32    -8.48     2.31    22.73     1.63    -2.97    -3.21     3.81     8.39    -5.40
    0.86   -15.62   -19.07     7.77    -6.96     7.97    -1.94     3.88    -2.95    -4.77     3.53     3.88    -2.63
   -5.41   -15.56    -5.39     2.82   -10.05    -3.47    -2.51     9.03    -9.07     4.64     2.92     1.52    -4.91
   -0.96    -5.90    -5.37     9.80    15.33    -9.30    -2.70     4.10    -4.92    -0.23    -1.67     6.02     5.65
   -1.70    19.40    -4.57    14.55    -1.48    -1.35     4.12    -1.45    -8.77    10.51     2.28    -0.12     7.95
  -10.86    10.58     5.96    -9.21     2.28    15.04     4.23    -1.55    13.87    10.96    -3.81    -7.75    -1.88
    3.18   -16.55    -2.45    -9.42    13.12   -10.34     7.17     9.73     5.71     5.37    -9.84   -10.45     7.72
    8.68   -17.88     8.48     9.55    -3.23   -15.54   -13.34     2.75     3.77    -0.92    -4.88    -1.36     2.95
   29.85    10.70    -9.49    -4.95    -3.78    -6.81     9.06    -5.66    -5.01     0.59    -3.61    -4.24    -4.08
   14.52    15.85    16.93     7.12    -1.98    14.72     4.57     4.42     0.62     1.75    -0.86    -4.54     2.35
   23.27    13.22    -1.11    -9.53    -7.69   -13.13     3.78   -11.95    -9.47     8.65    -1.79     6.31    -2.23
    6.62   -25.98    10.20   -12.03     0.20    -4.62     4.65    -3.18     4.16     0.77    -1.51     4.43     8.02
    0.19   -15.87     6.15    17.46    16.66    -8.80     1.47     0.98    -4.62    -0.99    -0.36     4.62    -5.13
    5.35    20.04     1.07     3.39   -11.54    -6.24     7.85     4.26     1.69     3.40    -6.47     3.13     3.73
    6.03    18.16     4.06    -4.10    -7.49     3.76     5.04     3.22     3.98    17.67     0.57     2.44     3.32
   13.01    15.66   -10.05    10.25    -6.49    -7.42    -2.20     6.01    -1.89     7.56    -2.14     4.97     1.69
  -14.21    13.56     2.31     0.48    13.07     2.00    -1.54    -5.36     6.51    12.32     0.07     3.87     3.41
  -21.74    14.49    -5.37     1.94    -3.65    -6.64     0.09    -3.56     6.73     3.89     0.31    -0.65    -4.11
    5.03   -15.37   -18.53     6.92   -12.64    12.96     1.89     2.64   -13.91    -2.23    -0.41     6.05     1.74
    1.90   -14.62     1.98    -2.85    -4.93    -9.98    -4.01     6.76     4.77    -6.42     6.30     3.52     2.85
    2.01    15.60   -12.62    17.48    -5.60    -4.55     5.99    -4.75    -0.25    -2.60     5.08    -5.71     3.53
   23.75   -13.34     6.22   -13.51     4.95    -5.45    -6.05    -9.19    -1.59    -5.31    -7.35    -3.50     7.03
    7.31    -8.17     0.30    24.07    10.10    -2.82     7.89     3.01   -11.28     1.63    -4.72    -6.78    -5.35
  -10.78    -8.50    -0.73     3.26    -4.02    -0.05     2.40    19.29     2.29    -2.37    -9.19    -1.28     3.02
   17.73    15.22    14.44     2.18     0.74    13.99    -3.80     5.87    -2.95    -4.81    -4.96    -3.25    -0.11
   -2.22    19.80    -0.93     8.43   -13.24    -4.41     7.42     3.62     1.01     5.03    -0.65     0.33     3.19
   -0.56    -9.74     7.59    17.82    -5.94   -10.02   -11.36     3.00     2.59     7.02     0.50    -4.53     3.91
   -7.90   -19.60   -12.01    16.52    -7.26    11.05    -6.18    -0.77     3.47     3.20     2.06     7.49    -6.13
  -18.92    13.96   -11.76    -4.42     5.45    -0.48    -6.35    -4.25     6.58    -5.59    -0.06    -4.09    -3.53
  -12.44     1.71    -0.88    -9.86    -0.66   -13.29    -5.04     2.12    -5.19    -5.62     1.54     2.84     8.38
  -13.47     8.32     5.64    -6.84    12.98     7.49    -6.83    -1.66    10.70     1.85     5.42    -2.11    -0.67
  -10.23    11.57    -3.25   -11.04     7.90    -0.45    -2.51    -4.97    12.65   -11.44     0.48     2.74    -4.36
   -4.97   -19.87     4.47    12.44    14.73    -7.26     2.11     0.16     8.26     3.03   -14.15    -3.80     4.90
   -2.68    28.63    -2.80     9.20   -14.46     0.61     3.16     4.70     1.94     1.74    -1.72    -3.71    -1.91
   27.03    -2.52    -9.99    -5.32    -2.09    -1.00     2.75    -7.30     3.52    -9.73    -1.13    -8.78     4.07
   11.89   -16.87    13.13     0.57     3.01   -13.47    -6.41     3.09     3.41    -6.36    -3.80    -0.81     1.69
   13.84    12.58    11.01    -3.30     4.46    14.56    -5.94     2.39     1.57     1.47    -2.90     3.12     2.00
  -10.90    11.76    -9.20     1.52    -3.48     4.67    -5.20    -2.02     3.24     1.36     5.67    -6.75    -0.78
   -5.41   -14.78     3.05    15.17    13.27   -11.39     2.05     5.67    -5.51     1.03     0.81     7.89    -1.01
  -20.62    12.05     1.22    -3.49     0.45     2.03    -8.73    -3.24    14.27     4.73     3.89    -4.50    -6.38
   -1.91   -10.66    17.87     1.05   -13.16    -8.48     0.08    -6.08    -7.57    -2.92     0.02     3.21     1.29
   11.30    -9.60    -7.62    -8.67   -14.56    11.70     6.43    12.71    -6.41    14.58     3.25    -1.94    -6.31
    3.27   -13.40   -17.27    11.71    -3.75     8.48     2.58     7.42    -2.19    -6.15    -4.84     9.82    -0.09
    3.48    20.14    -4.13     9.34    -2.18   -12.71     0.34     1.24    -1.71     4.24     1.17     2.85     2.50
  -18.51    -6.89    10.72     2.76    -3.17    -0.08    20.36     0.18    -0.02    -8.50     0.66    -6.15    -8.59
  -23.60     5.41     7.41    -6.28    -2.65    14.90    -5.65   -10.07    -3.88    -3.81    -0.76    -0.50    -2.57
  -17.94     8.62   -11.47     4.65     0.89    -0.30    -6.52    -1.82    -0.96    13.84     6.14    -5.62     0.85
    8.96     1.44    17.59   -18.88     0.33    13.12    -6.35    -2.17     4.26    -0.12    -7.81    11.74    -1.35
    6.99    -5.20    25.00   -10.52     6.46    -0.18    10.27     5.37    -1.19     5.00    10.12     9.19    -6.03
   15.82   -13.07    -6.16    -1.43     5.29     1.36     1.13    -4.60    19.61    -6.06    -1.50    -2.89    -0.39
   -6.18    -4.77    -9.87     3.63     3.68    -6.93    -4.10    10.52     1.48     0.29     4.81    -5.29     6.03
   16.08    16.28    15.83     2.47     5.71     8.87    -5.58     5.16    -4.59    -5.21     5.83    -0.28     3.34
   12.41    20.10    -4.51     2.39   -14.60    -9.76     1.04     1.24     5.37    -9.52    -7.73     3.51    -6.08
    3.99   -16.19   -25.22     1.46    -2.08    10.81    -3.30     1.96    -5.80     0.57     6.37     6.04    -3.23
   20.75    -2.93    -9.47     5.43     8.62     9.68     8.66    -6.83     6.63    -8.55     8.89     0.63    -1.10
   -8.46   -20.72    -6.60     2.13    -5.73     4.27     4.92     0.73   -10.70    -5.52     4.79    -3.82     0.46
   -3.94    -1.41    18.10   -16.04    15.64    -4.68    16.51     3.07     2.03    -1.46    12.77     5.53     3.78
   28.01     2.49    -7.48    -0.35     1.36     1.63    13.35    -8.13     1.24     0.68     2.42    -4.25     1.06
  -21.55     4.97     3.43    -6.74    -2.39     9.81    -2.74     0.05   -10.89    -4.27     6.25    -3.52     3.26
    8.56     8.67   -11.06     3.81    12.57     5.17    -6.67    -9.40     1.15    -4.55    -1.45     0.21    -0.41
   12.03    19.07     0.89    -3.46    -9.10    -3.35    -3.28     3.63     1.68     6.63    -0.76     4.90    -3.40
   -8.48   -19.64    -5.89     2.18    -3.04     3.23    -2.63    -9.33     9.23     4.13    -5.04     4.40     0.16
   -1.29    -7.66     8.40   -15.10    -9.16    -9.05    -9.90     3.86    -4.73    -4.24     3.18     3.24     4.56
  -13.46    10.69     1.95    -3.94    -4.42    -1.47    -4.42    -2.23    -1.92    -6.18    -2.08    -0.83     7.72
   17.90     0.95   -14.08   -17.84    -2.60     2.88    -0.80    -5.73    -1.68     7.24     3.32    -6.62    -8.90
  -15.03   -18.31     0.17    -2.43     0.30    -6.84    -3.97     2.94    -9.26     4.97     8.48    -2.27     5.23
   -5.54    -0.62     8.94    -8.05    -6.98    -7.93   -13.32     8.56    -3.18    -4.29     7.32     0.02     4.53
   23.21    -2.87    -3.54    13.62     4.88     9.21    10.58    -6.53     8.37    -4.89     6.71    -0.62     2.79
  -17.52    15.54    -3.02   -14.80    -2.18     0.55    -0.96    -4.74    12.08     2.33     3.21     5.72     3.70
   -9.59    16.55   -12.81    -4.69    -5.59    -1.79    -1.92     4.38     0.31     5.40     4.21     8.12     7.89
   12.22    17.09    14.93     3.42     0.41     7.70    10.48     2.69    -3.35     0.20     3.20     0.10     5.37
  -12.31    -1.54     6.23    -0.06    -2.35    -0.37    19.33    -0.37     2.69   -11.26    -0.45    -0.94    -0.21
   -3.41    25.61    -4.36    10.91   -11.74    -4.80     3.42     1.38    -0.90     0.49     2.93    -4.24     1.59
   14.87    14.70    15.69     9.03    -0.35    13.03    -1.67     0.84    -2.64    -4.36     1.49    -0.56     4.48
    2.52   -13.81   -20.95     9.49     0.74    11.85     6.33     6.77    -1.63    -3.80    -4.86    12.09     0.44
  -12.66    11.79    -9.62     9.55    12.23    -7.76    -1.60    -9.19    -1.94     4.65     0.35     0.07    -0.89
   -8.19     5.44   -12.68     2.49     8.71     4.62    -3.68    -1.64     1.82    -8.15     5.84     3.96     0.74
    2.72   -11.38   -22.63     5.90    -1.54     5.88     9.53     7.61    -2.03    -5.62    -4.61    10.50    -0.96
  -22.77     0.06    -9.21    -5.63    -3.51     2.64     5.60     2.20   -13.72    -4.01     5.55    -4.07     4.85
   -0.79    -9.16     5.22     3.79    -2.96    -9.09    -6.13     6.18     6.76    -9.51     0.34    -8.13    -2.31
    5.59     6.11    -7.93     4.42    -4.02     8.55    -3.71    11.88     3.64   -11.70    -1.76    -2.34    -7.26
   -6.48   -18.32     2.39     7.06    -8.33    -1.92    -7.51    -9.43    11.87     9.70     0.04     1.71    -2.95
  -18.73    15.29    -1.41    -6.91     1.25     2.63    -1.64    -0.41    16.32     4.65    -4.10    -0.24     0.97
   -1.62    18.41    -7.36    20.99     1.67    -7.82     5.58    -0.20   -10.41     4.15    -0.90     0.34     4.15
  -19.81    -8.16    18.70     4.68    -7.99     2.59     0.54     4.69    -0.62    -0.08    -2.38    -7.29    -8.38
  -24.95     3.66    -7.55    -9.75    -4.30     6.80     0.78     5.19    -8.84    -5.69    -1.83    -1.82     0.12
   25.81    -0.30    -4.80   -16.23    -6.05    -1.73    -1.80   -14.34   -12.46     5.46     1.91    -3.96    -9.07
   -5.61     3.77   -21.31   -25.80     7.77    -5.46     5.26    10.87     4.19     2.09    -6.27    -2.88    -4.44
  -10.62     8.19    -2.25     2.34     3.95    20.14    -1.04   -10.28    14.73     0.83     2.37    -9.10   -10.78
   18.40    -4.98    11.52   -15.20     1.37    -5.88     6.73     3.11   -11.35     5.39    -4.19     3.01    -6.79
   -4.94   -20.35   -12.02     6.09    -8.96    12.13    -2.84    -3.62     0.31     2.00    -1.47     1.93    -0.80
  -21.91    14.10   -15.38    -2.41    -0.86    -4.68    -0.36    -6.96     2.33    -2.90     0.24     1.55    -0.28
   15.58    10.80    15.07    -3.49     1.64    14.81    -6.71     0.99     8.16     9.83    -2.11     4.91     1.00
    2.18    21.42   -13.27     9.74   -11.50    -4.11     2.06     1.28    -2.06    -2.17    -0.38    -3.19     0.85
  -14.26    -2.04     7.24    -1.73    -6.43    -0.16    21.83     2.64     0.63    -7.35     2.16    -0.04    -6.51
   -7.91   -16.44    -6.01     9.74    -9.16     7.43   -15.57   -10.25     3.42    10.41     0.93    -3.54    -9.49
   -4.01   -14.63    -6.86     8.20    -3.62     0.62     2.54     7.37    -3.10    -8.46    -8.21    -1.30     8.80
    7.17   -13.46    -0.49    24.27    13.82     1.19     3.09     5.78    -2.29     7.09    -7.01     3.47    -1.88
   11.74    17.44    12.54    -7.92     1.47     1.72   -12.79    -3.09     7.98    -0.11    -4.19     8.28     0.93
   30.47     4.95    -9.15    -0.89    -2.87    -5.84     9.34   -10.55     1.60    -1.68    -0.29    -0.31     0.08
   27.16    -0.66    -6.33    -2.58    -3.80     1.55     6.17    -8.34     0.69    -5.52     1.15    -4.79     4.75
   -2.17    -5.35   -10.87   -11.45     8.14    -6.84    -1.37    18.21     4.99   -10.40    -6.61     1.74    -6.38
   -4.97     2.04    -1.61    -1.30     7.93    -0.61   -10.81    15.45    -4.33    -2.52     8.26     3.44     2.30
   26.87    -1.66    -6.23    -1.90    -2.34     3.55     5.21    -7.55     3.20    -9.30     3.79    -7.28     5.72
   -5.53     3.39    -6.78     7.01    17.93    -5.81     3.29    -5.70    -0.14     3.78    -4.72     1.14     6.37
   21.10    -5.66    -6.79    -9.11    -6.83    -5.72     8.03    -7.49     2.28    -2.85    -2.41    -8.15     6.28
  -11.68     7.50     2.39    -4.89    -2.20   -11.49     5.22   -18.57    -0.72    -7.65    -6.65     6.06     5.80
    9.17    15.59   -12.20    10.70   -13.44   -12.38     5.92    -3.27     4.12    -6.84    -0.55    -1.02    -0.05
   24.96   -12.50     3.20   -13.21     3.61    -2.16    -8.05   -10.24     1.83    -2.14    -8.69    -5.94     6.54
    3.20     3.15   -26.74   -10.81    13.84    -4.11    -3.52     3.33     4.49     7.62     3.38     5.87    -3.78
   24.72    -5.42    -6.70     1.65    -2.85     4.81     4.56    -9.33     6.63   -12.17     3.15    -8.19     6.55
   11.51    18.06    14.42     1.99     4.55     4.23    -9.31    -2.77     1.32   -10.43     5.58     4.59     1.11
   -5.81    23.92     3.47     8.86    -7.27    -2.03     7.38    -2.40     2.25     6.26     3.82    -5.81     1.23
   28.61     3.98   -11.25    -4.67    -1.15     2.85     7.70    -6.86    -3.76     2.17     3.55    -8.55    -3.89
  -11.83    -7.72    10.62     0.98     2.10     7.25    17.25     6.55     5.79     2.40    -5.00   -12.70     4.65
   15.75     8.05   -15.05    -4.48    -7.84   -11.87     7.91     5.06     1.32    -1.65    -8.10     3.83    -4.97
  -12.06    -6.07    24.25     3.61    -5.92     0.34     3.80     3.28     6.79    -0.91    -2.68    -8.68    -5.56
   10.97    14.20    11.11    -1.81     2.76     6.11   -12.66    -1.48     5.90    -8.03    -0.69     6.96     1.46
  -17.81    14.06   -10.09    -1.47    -3.72    -4.96    -0.04     0.25     5.46     4.09     1.15     4.23     3.05
   -0.33   -13.67   -16.89     3.22    10.76    -0.20    -1.96     6.74    11.64     0.39    -1.83     1.76     5.64
    1.13    -7.56     3.60   -11.39   -11.88   -10.01    -8.13     3.23     0.93    -8.75     5.75     5.87    -1.50
   -3.91   -23.37    -3.93     1.72    -8.90     5.67    -8.03   -10.25     9.23     4.06    -2.40     3.90    -4.54
   -6.86   -12.24    17.38     0.84    -2.86    -4.68     7.70    -3.80     2.26    -0.56    -5.48     3.32     6.29
   12.09    16.95     3.97    -5.48    -0.88    -2.40    -5.46    -8.12    11.44     1.14     1.94     6.69     4.07
   13.30    16.62    14.53     3.01     2.41    13.12    -6.87     7.70    -2.20    -6.30    -4.72    -2.60    -0.40
   17.21    14.69    19.58     1.26     1.45    13.20    -5.56     3.94     0.26    -7.08    -0.90     2.01    -0.15
    3.21   -19.77     1.68     5.12   -14.20     6.10    -6.85   -17.56     2.80    -1.92    -4.09    -1.30    -2.24
  -15.65    13.22   -10.25    -8.49     2.32    -8.51    -3.00    -4.99     9.21    -1.87     0.95     4.29     0.98
   -8.07     8.16    14.07    -1.89    -2.61     2.53   -14.83     1.07    -0.86    -4.46     7.67    -7.00    -1.51
    9.36    19.96    -8.12    10.89    -4.78   -13.72    -2.55    -1.00    -1.93    -2.91     0.40     6.02    -0.17
  -16.78    -1.22    -6.46   -15.12    -6.75    -1.83     8.17     0.65    -8.60    -5.65     2.41    -1.09     4.91
   -0.51   -25.95    -9.37   -16.84    -2.93    -3.00     2.06     3.25     0.80     2.37    -3.96     4.22     2.94
    5.15   -25.97     9.80   -16.30     3.66    -2.62     9.88    -6.73     1.49     4.67    -0.25     1.63     8.15
  -19.61   -10.66    10.92     5.17    -9.22     4.79     8.81     8.72     0.04    -4.01    -2.33    -5.61    -5.29
    8.10    19.49   -11.21    11.97   -13.55   -15.29    -0.45     1.50     0.49    -4.15    -3.38     4.26    -2.83
   -3.21     1.31   -28.16   -10.00     5.92   -11.15     9.27     3.87     5.61    10.20    -1.69     6.19     0.09
  -11.54   -12.16    -1.21     1.72   -17.85     4.76     4.82    11.06    -5.01    -0.73     1.96     3.23    -5.07
   -0.71    10.52     0.58     6.10    17.38     4.36    -7.85    -6.73    -2.71   -11.30    -0.93     3.55    -6.45
   -5.88    -1.45     1.35    -2.48    -4.73    -0.84   -11.71     0.71     4.19    -8.91     2.03    -2.26    -0.49
   -9.13    -7.68    13.36     2.22   -13.02     2.83     9.62    12.23     5.11    -1.40     0.34    -4.32    -3.57
    3.46   -19.68   -18.43     5.73    -6.15    18.85    -2.45     0.87    -3.39     8.94     5.65     1.30    -2.06
   -6.21    12.59    -2.04     4.28    13.13     5.62    -5.87    -2.12    -2.10     4.57    -0.59     0.60     3.64
